file_name,text
0015-2-4.tif,Which smoked with bloody execution
0015-2-5.tif,Like valour's minion carved out his passage
0015-2-6.tif,Till he faced the slave
0015-3-0.tif,Mail�fterl is an Austrian nickname for the first computer
0015-3-1.tif,working solely on transistors on the European mainland It was
0015-3-2.tif,built in 1955 at the Vienna University of Technology by Heinz
0015-3-3.tif,Zemanek The builder plays on a quote on an operating computer
0015-3-4.tif,If it is not the rapid calculation speed of American models
0015-3-5.tif,that Whirlwind or Typhoon can achieve it will be enough
0015-3-6.tif,for a Wiener Mail�fterl The full name is Bin�r dezimaler
0015-3-7.tif,Volltransistor-Rechenautomat
0015-4-0.tif,When we look to the individuals of the same variety or
0015-4-1.tif,sub-variety of our older cultivated plants and animals one of the
0015-4-2.tif,first points which strikes us is that they generally differ much
0015-4-3.tif,more from each other than do the individuals of any one species
0015-4-4.tif,or variety in a state of nature
0015-6-0.tif,Werd ich zum Augenblicke sagen
0015-6-1.tif,Verweile doch du bist so sch�n
0015-6-2.tif,Dann magst du mich in Fesseln schlagen
0015-6-3.tif,Dann will ich gern zu Grunde gehn
0015-6-4.tif,Dann mag die Todtenglocke schallen
0015-6-5.tif,Dann bist du deines Dienstes frey
0015-6-6.tif,Die Uhr mag stehn der Zeiger fallen
0015-6-7.tif,Es sey die Zeit f�r mich vorbey
0015-7-0.tif,You have killed my love You used to stir my imagination
0015-7-1.tif,Now you don't even stir my curiosity You simply produce no effect
0015-7-2.tif,I loved you because you were marvellous because you had genius
0015-7-3.tif,and intellect because you realised the dreams of great poets and
0015-7-4.tif,gave shape and substance to the shadows of art You have
0015-7-5.tif,thrown it all away You are shallow and stupid
0015-8-0.tif,While I gazed this fissure rapidly widened there came a
0015-8-1.tif,fierce breath of the whirlwind the entire orb of the satellite
0015-8-2.tif,burst at once upon my sight my brain reeled as I saw the
0015-8-3.tif,mighty walls rushing asunder there was a long tumultuous shouting
0015-8-4.tif,sound like the voice of a thousand waters and the deep and
0015-8-5.tif,dank tarn at my feet closed sullenly and silently over the
0015-8-6.tif,fragments of the House of Usher
0016-1-0.tif,Imagine a vast sheet of paper on which straight
0016-1-1.tif,Lines Triangles Squares Pentagons Hexagons
0016-1-2.tif,and other figures instead of remaining fixed
0016-1-3.tif,in their places move freely about on or in the
0016-1-4.tif,surface but without the power of rising
0016-1-5.tif,above or sinking below it very much like
0016-1-6.tif,shadows only hard and with luminous
0016-1-7.tif,edges and you will then have a pretty
0016-1-8.tif,correct notion of my country and countrymen
0016-1-9.tif,Alas a few years ago I should have said
0016-1-10.tif,my universe but now my mind has been
0016-1-11.tif,opened to higher views of things
0016-2-0.tif,And fortune on his damned quarrel smiling
0016-2-1.tif,Show'd like a rebel's whore but all's too weak
0016-2-2.tif,For brave Nomacs well he deserves that name
0016-2-3.tif,Disdaining fortune with his brandish'd steel
0016-2-4.tif,Which smoked with bloody execution
0016-2-5.tif,Like valour's minion carved out his passage
0016-2-6.tif,Till he faced the slave
0016-3-0.tif,Mail�fterl is an Austrian nickname for the first
0016-3-1.tif,computer working solely on transistors on
0016-3-2.tif,the European mainland It was built in
0016-3-3.tif,1955 at the Vienna University of Technology
0016-3-4.tif,by Heinz Zemanek The builder plays on a
0016-3-5.tif,quote on an operating computer If it is
0016-3-6.tif,not the rapid calculation speed of American
0016-3-7.tif,models that Whirlwind or Typhoon can
0016-3-8.tif,achieve it will be enough for a Wiener
0016-3-9.tif,Mail�fterl The full name is Bin�r dezimaler
0016-3-10.tif,Volltransistor-Rechenautomat
0016-4-0.tif,When we look to the individuals of the same variety
0016-4-1.tif,or sub-variety of our older cultivated plants
0016-4-2.tif,and animals one of the first points which strikes
0016-4-3.tif,us is that they generally differ much more
0016-4-4.tif,from each other than do the individuals
0016-4-5.tif,of any one species or variety in a state
0016-4-6.tif,of nature
0016-6-0.tif,Werd ich zum Augenblicke sagen
0016-6-1.tif,Verweile doch du bist so sch�n
0016-6-2.tif,Dann magst du mich in Fesseln schlagen
0016-6-3.tif,Dann will ich gern zu Grunde gehn
0016-6-4.tif,Dann mag die Todtenglocke schallen
0016-6-5.tif,Dann bist du deines Dienstes frey
0016-6-6.tif,Die Uhr mag stehn der Zeiger fallen
0016-6-7.tif,Es sey die Zeit f�r mich vorbey
0016-7-0.tif,You have killed my love You used to stir
0016-7-1.tif,my imagination Now you don't even stir my
0016-7-2.tif,curiosity You simply produce no effect I loved
0016-7-3.tif,you because you were marvellous because
0016-7-4.tif,you had genius and intellect because you
0016-7-5.tif,realised the dreams of great poets and
0016-7-6.tif,gave shape and substance to the
0016-7-7.tif,shadows of art You have thrown it all
0016-7-8.tif,away You are shallow and stupid
0016-8-0.tif,While I gazed this fissure rapidly widened
0016-8-1.tif,there came a fierce breath of the whirlwind
0016-8-2.tif,the entire orb of the satellite burst at once
0016-8-3.tif,upon my sight my brain reeled as I saw the
0016-8-4.tif,mighty walls rushing asunder there was
0016-8-5.tif,a long tumultuous shouting sound like the
0016-8-6.tif,voice of a thousand waters and the deep
0016-8-7.tif,and dank tarn at my feet closed
0016-8-8.tif,sullenly and silently over the fragments
0016-8-9.tif,of the House of Usher
0017-1-0.tif,Imagine a vast sheet of paper on
0017-1-1.tif,which straight Lines Triangles Squares
0017-1-2.tif,Pentagons Hexagons and other figures
0017-1-3.tif,instead of remaining fixed in their
0017-1-4.tif,places move freely about on or in the
0017-1-5.tif,surface but without the power of
0017-1-6.tif,rising above or sinking below it very
0017-1-7.tif,much like shadows only hard and
0017-1-8.tif,with luminous edges and you will
0017-1-9.tif,then have a pretty correct notion of
0017-1-10.tif,my country and countrymen Alas
0017-1-11.tif,a few years ago I should have said
0017-1-12.tif,my universe but now my mind has
0017-1-13.tif,been opened to higher views of things
0017-2-0.tif,And fortune on his damned quarrel smiling
0017-2-1.tif,Show'd like a rebel's whore but all's too weak
0017-2-2.tif,For brave Nomacs well he deserves that name
0017-2-3.tif,Disdaining fortune with his brandish'd steel
0017-2-4.tif,Which smoked with bloody execution
0017-2-5.tif,Like valour's minion carved out his passage
0017-2-6.tif,Till he faced the slave
0017-3-0.tif,Mail�fterl is an Austrian nickname
0017-3-1.tif,for the first computer working solely
0017-3-2.tif,on transistors on the European mainland
0017-3-3.tif,It was built in 1955 at the Vienna
0017-3-4.tif,University of Technology by Heinz Zemanek
0017-3-5.tif,The builder plays on a quote on an
0017-3-6.tif,operating computer If it is not the
0017-3-7.tif,rapid calculation speed of American
0017-3-8.tif,models that Whirlwind or Typhoon can
0017-3-9.tif,achieve it will be enough for a Wiener
0017-3-10.tif,Mail�fterl The full name is Bin�r
0017-3-11.tif,dezimaler Volltransistor-Rechenautomat
0017-4-0.tif,When we look to the individuals of
0017-4-1.tif,the same variety or sub-variety of
0017-4-2.tif,our older cultivated plants and animals
0017-4-3.tif,one of the first points which strikes
0017-4-4.tif,us is that they generally differ much
0017-4-5.tif,more from each other than do the
0017-4-6.tif,individuals of any one species or
0017-4-7.tif,variety in a state of nature
0017-6-0.tif,Werd ich zum Augenblicke sagen
0017-6-1.tif,Verweile doch du bist so sch�n
0017-6-2.tif,Dann magst du mich in Fesseln schlagen
0017-6-3.tif,Dann will ich gern zu Grunde gehn
0017-6-4.tif,Dann mag die Todtenglocke schallen
0017-6-5.tif,Dann bist du deines Dienstes frey
0017-6-6.tif,Die Uhr mag stehn der Zeiger fallen
0017-6-7.tif,Es sey die Zeit f�r mich vorbey
0017-7-0.tif,You have killed my love You used
0017-7-1.tif,to stir my imagination Now you don't
0017-7-2.tif,even stir my curiosity You simply produce
0017-7-3.tif,no effect I loved you because you were
0017-7-4.tif,marvellous because you had genius and
0017-7-5.tif,intellect because you realised the dreams
0017-7-6.tif,of great poets and gave shape and
0017-7-7.tif,substance to the shadows of art You
0017-7-8.tif,have thrown it all away You are
0017-7-9.tif,shallow and stupid
0017-8-0.tif,While I gazed this fissure rapidly
0017-8-1.tif,widened there came a fierce breath
0017-8-2.tif,of the whirlwind the entire orb of
0017-8-3.tif,the satellite burst at once upon my
0017-8-4.tif,sight my brain reeled as I saw the
0017-8-5.tif,mighty walls rushing asunder there
0017-8-6.tif,was a long tumultuous shouting sound
0017-8-7.tif,like the voice of a thousand waters
0017-8-8.tif,and the deep and dank tarn at my
0017-8-9.tif,feet closed sullenly and silently over
0017-8-10.tif,the fragments of the House of Usher
0018-1-0.tif,Imagine a vast sheet of paper on which straight
0018-1-1.tif,Lines Triangles Squares Pentagons Hexagons and other
0018-1-2.tif,figures instead of remaining fixed in their places
0018-1-3.tif,move freely about on or in the surface but without
0018-1-4.tif,the power of rising above or sinking below it
0018-1-5.tif,very much like shadows only hard and with
0018-1-6.tif,luminous edges and you will then have a pretty
0018-1-7.tif,correct notion of my country and countrymen
0018-1-8.tif,Alas a few years ago I should have said
0018-1-9.tif,my universe but now my mind has been
0018-1-10.tif,opened to higher views of things
0018-2-0.tif,And fortune on his damned quarrel smiling
0018-2-1.tif,Show'd like a rebel's whore but all's too weak
0018-2-2.tif,For brave Nomacs well he deserves that name
0018-2-3.tif,Disdaining fortune with his brandish'd steel
0018-2-4.tif,Which smoked with bloody execution
0018-2-5.tif,Like valour's minion carved out his passage
0018-2-6.tif,Till he faced the slave
0018-3-0.tif,Mail�fterl is an Austrian nickname for the first
0018-3-1.tif,computer working solely on transistors on the
0018-3-2.tif,European mainland It was built in 1955 at the
0018-3-3.tif,Vienna University of Technology by Heinz Zemanek
0018-3-4.tif,The builder plays on a quote on an operating
0018-3-5.tif,computer If it is not the rapid calculation speed of
0018-3-6.tif,American models that Whirlwind or Typhoon can achieve
0018-3-7.tif,it will be enough for a Wiener Mail�fterl The full
0018-3-8.tif,name is Bin�r dezimaler Volltransistor-Rechenautomat
0018-4-0.tif,When we look to the individuals of the same
0018-4-1.tif,variety or sub-variety of our older cultivated plants
0018-4-2.tif,and animals one of the first points which strikes
0018-4-3.tif,us is that they generally differ much more from
0018-4-4.tif,each other than do the individuals of any one
0018-4-5.tif,species or variety in a state of nature
0018-6-0.tif,Werd ich zum Augenblicke sagen
0018-6-1.tif,Verweile doch du bist so sch�n
0018-6-2.tif,Dann magst du mich in Fesseln schlagen
0018-6-3.tif,Dann will ich gern zu Grunde gehn
0018-6-4.tif,Dann mag die Todtenglocke schallen
0018-6-5.tif,Dann bist du deines Dienstes frey
0018-6-6.tif,Die Uhr mag stehn der Zeiger fallen
0018-6-7.tif,Es sey die Zeit f�r mich vorbey
0018-7-0.tif,You have killed my love You used to stir my
0018-7-1.tif,imagination Now you don't even stir my curiosity
0018-7-2.tif,You simply produce no effect I loved you because
0018-7-3.tif,you were marvellous because you had genius and
0018-7-4.tif,intellect because you realised the dreams of great
0018-7-5.tif,poets and gave shape and substance to the
0018-7-6.tif,shadows of art You have thrown it all away
0018-7-7.tif,You are shallow and stupid
0018-8-0.tif,While I gazed this fissure rapidly widened there
0018-8-1.tif,came fierce breath of the whirlwind the entire orb
0018-8-2.tif,of the satellite burst at once upon my sight
0018-8-3.tif,my brain reeled as I saw the mighty walls rushing
0018-8-4.tif,asunder there was a long tumultuous shouting
0018-8-5.tif,like the voice of thousand waters and the deep and
0018-8-6.tif,dank tarn at my feet closed sullenly and silently over
0018-8-7.tif,the fragments of the House of Usher
0020-1-0.tif,Imagine a vast sheet of paper on which
0020-1-1.tif,straight Lines Triangles Squares Pentagons
0020-1-2.tif,Hexagons and other figures instead of remaining
0020-1-3.tif,fixed in their places move freely about
0020-1-4.tif,on or in the surface but without the power
0020-1-5.tif,of rising above or sinking below it very much
0020-1-6.tif,like shadows only hard and with luminous
0020-1-7.tif,edges and you will then have a pretty correct
0020-1-8.tif,notion of my country and countrymen Alas
0020-1-9.tif,a few years ago I should have said my
0020-1-10.tif,universe but now my mind has been opened
0020-1-11.tif,to higher views of things
0020-2-0.tif,And fortune on his damned quarrel smiling
0020-2-1.tif,Show'd like a rebel's whore but all's too weak
0020-2-2.tif,For brave Nomacs well he deserves that name
0020-2-3.tif,Disdaining fortune with his brandish'd steel
0020-2-4.tif,Which smoked with bloody execution
0020-2-5.tif,Like valour's minion carved out his passage
0020-2-6.tif,Till he faced the slave
0020-3-0.tif,Mail�fterl is an Austrian nickname for the first
0020-3-1.tif,computer working solely on transistors on the
0020-3-2.tif,European mainland It was built in 1955 at
0020-3-3.tif,the Vienna University of Technology by Heinz
0020-3-4.tif,Zemanek The builder plays on a quote on an
0020-3-5.tif,operating computer If it is not the rapid calcula-
0020-3-6.tif,tion speed of American models that Whirlwind
0020-3-7.tif,or Typhoon can achieve it will be enough for
0020-3-8.tif,a Wiener Mail�fterl The full name is Bin�r
0020-3-9.tif,dezimaler Volltransistor-Rechenautomat
0020-4-0.tif,When we look to the individuals of the
0020-4-1.tif,same variety or sub-variety of our older
0020-4-2.tif,cultivated plants and animals one of the first
0020-4-3.tif,points which strikes us is that they generally
0020-4-4.tif,differ much more from each other than do the
0020-4-5.tif,individuals of any one species or variety in a
0020-4-6.tif,state of nature
0020-6-0.tif,Werd ich zum Augenblicke sagen
0020-6-1.tif,Verweile doch du bist so sch�n
0020-6-2.tif,Dann magst du mich in Fesseln schlagen
0020-6-3.tif,Dann will ich gern zu Grunde gehn
0020-6-4.tif,Dann mag die Todtenglocke schallen
0020-6-5.tif,Dann bist du deines Dienstes frey
0020-6-6.tif,Die Uhr mag stehn der Zeiger fallen
0020-6-7.tif,Es sey die Zeit f�r mich vorbey
0020-7-0.tif,You have killed my love You used to stir
0020-7-1.tif,my imagination Now you don't even stir
0020-7-2.tif,my curiosity You simply produce no effect
0020-7-3.tif,I loved you because you were marvellous
0020-7-4.tif,because you had genius and intellect because
0020-7-5.tif,you realised the dreams of great poets and
0020-7-6.tif,gave shape and substance to the shadows of art
0020-7-7.tif,You have thrown it all away You are shallow
0020-7-8.tif,and stupid
0020-8-0.tif,While I gazed this fissure rapidly widened
0020-8-1.tif,there came a fierce breath of the whirlwind
0020-8-2.tif,the entire orb of the satellite burst at once
0020-8-3.tif,upon my sight my brain reeled as I saw the
0020-8-4.tif,mighty walls rushing asunder there was a long
0020-8-5.tif,tumultuous shouting sound like the voice of a
0020-8-6.tif,thousand waters and the deep and dank tarn
0020-8-7.tif,at my feet closed sullenly and silently over the
0020-8-8.tif,fragments of the House of Usher
0021-1-0.tif,Imagine a vast sheet of paper on which straight
0021-1-1.tif,Lines Triangles Squares Pentagons Hexagons and
0021-1-2.tif,other figures instead of remaining fixed in their places
0021-1-3.tif,move freely about on or in the surface but without
0021-1-4.tif,the power of rising above or sinking below it very
0021-1-5.tif,much like shadows only hard and with luminous
0021-1-6.tif,edges and you will then have a pretty correct
0021-1-7.tif,notion of my country and countrymen Alas a few
0021-1-8.tif,years ago I should have said my universe but now
0021-1-9.tif,my mind has been opened to higher views of things
0021-2-0.tif,And fortune on his damned quarrel smiling
0021-2-1.tif,Show'd like a rebel's whore but all's too weak
0021-2-2.tif,For brave Nomacs well he deserves that name
0021-2-3.tif,Disdaining fortune with his brandish'd steel
0021-2-4.tif,Which smoked with bloody execution
0021-2-5.tif,Like valour's minion carved out his passage
0021-2-6.tif,Till he faced the slave
0021-3-0.tif,Mail�fterl is an Austrian nickname for the first
0021-3-1.tif,computer working solely on transistors on the
0021-3-2.tif,European mainland It was built in 1955 at the
0021-3-3.tif,Vienna University of Technology by Heinz Zemanek
0021-3-4.tif,The builder plays on a quote on an operating computer
0021-3-5.tif,If it is not the rapid calculation speed of American
0021-3-6.tif,models that Whirlwind or Typhoon can achieve it
0021-3-7.tif,will be enough for a Wiener Mail�fterl The full
0021-3-8.tif,name is Bin�r dezimaler Volltransistor-Rechenautomat
0021-4-0.tif,When we look to the individuals of the same variety
0021-4-1.tif,or sub-variety of our older cultivated plants and
0021-4-2.tif,animals one of the first points which strikes us is
0021-4-3.tif,that they generally differ much more from each other
0021-4-4.tif,than do the individuals of any one species or
0021-4-5.tif,variety in a state of nature
0021-6-0.tif,Werd ich zum Augenblicke sagen
0021-6-1.tif,Verweile doch du bist so sch�n
0021-6-2.tif,Dann magst du mich in Fesseln schlagen
0021-6-3.tif,Dann will ich gern zu Grunde gehn
0021-6-4.tif,Dann mag die Todtenglocke schallen
0021-6-5.tif,Dann bist du deines Dienstes frey
0021-6-6.tif,Die Uhr mag stehn der Zeiger fallen
0021-6-7.tif,Es sey die Zeit f�r mich vorbey
0021-7-0.tif,You have killed my love You used to stir my
0021-7-1.tif,imagination Now you don't even stir my
0021-7-2.tif,curiosity You simply produce no effect I loved you
0021-7-3.tif,because you were marvellous because you had genius
0021-7-4.tif,and intellect because you realised the dreams of
0021-7-5.tif,great poets and gave shape and substance to the
0021-7-6.tif,shadows of art You have thrown it all away
0021-7-7.tif,You are shallow and stupid
0021-8-0.tif,While I gazed this fissure rapidly widened there
0021-8-1.tif,came a fierce breath of the whirlwind the entire
0021-8-2.tif,orb of the satellite burst at once upon my sight my
0021-8-3.tif,brain reeled as I saw the mighty walls rushing
0021-8-4.tif,asunder there was a long tumultuous shouting sound
0021-8-5.tif,like the voice of a thousand waters and the deep
0021-8-6.tif,and dank tarn at my feet closed sullenly and
0021-8-7.tif,silently over the fragments of the House of Usher
0022-1-0.tif,Imagine a vast sheet of paper on which straight Lines Triangles
0022-1-1.tif,Squares Pentagons Hexagons and other figures instead of remaining
0022-1-2.tif,fixed in their places move freely about on or in the surface
0022-1-3.tif,but without the power of rising above or sinking below it
0022-1-4.tif,very much like shadows only hard and with luminous edges
0022-1-5.tif,and you will then have a pretty correct notion of
0022-1-6.tif,my country and countrymen Alas a few years ago
0022-1-7.tif,I should have said my universe but now my
0022-1-8.tif,mind has been opened to higher views of things
0022-2-0.tif,And fortune on his damned quarrel smiling
0022-2-1.tif,Show'd like a rebel's whore but all's too weak
0022-2-2.tif,For brave Nomacs well he deserves that name
0022-2-3.tif,Disdaining fortune with his brandish'd steel
0022-2-4.tif,Which smoked with bloody execution
0022-2-5.tif,Like valour's minion carved out his passage
0022-2-6.tif,Till he faced the slave
0022-3-0.tif,Mail�fterl is an Austrian nickname for the first computer
0022-3-1.tif,working solely on transistors on the European mainland
0022-3-2.tif,It was built in 1955 at the Vienna University of
0022-3-3.tif,Technology by Heinz Zemanek The builder plays on a
0022-3-4.tif,quote on an operating computer If it is not the
0022-3-5.tif,rapid calculation speed of American models that
0022-3-6.tif,Whirlwind or Typhoon can achieve it will be enough
0022-3-7.tif,for a Wiener Mail�fterl The full name is Bin�r
0022-3-8.tif,dezimaler Volltransistor-Rechenautomat
0022-4-0.tif,When we look to the individuals of the same variety or
0022-4-1.tif,sub-variety of our older cultivated plants and
0022-4-2.tif,animals one of the first points which strikes us
0022-4-3.tif,is that they generally differ much more from
0022-4-4.tif,each other than do the individuals of any one
0022-4-5.tif,species or variety in a state of nature
0022-6-0.tif,Werd ich zum Augenblicke sagen
0022-6-1.tif,Verweile doch du bist so sch�n
0022-6-2.tif,Dann magst du mich in Fesseln schlagen
0022-6-3.tif,Dann will ich gern zu Grunde gehn
0022-6-4.tif,Dann mag die Todtenglocke schallen
0022-6-5.tif,Dann bist du deines Dienstes frey
0022-6-6.tif,Die Uhr mag stehn der Zeiger fallen
0022-6-7.tif,Es sey die Zeit f�r mich vorbey
0022-7-0.tif,You have killed my love You used to stir my
0022-7-1.tif,imagination Now you don't even stir my curiosity
0022-7-2.tif,You simply produce no effect I loved you
0022-7-3.tif,because you were marvellous because you had
0022-7-4.tif,genius and intellect because you realised the dreams
0022-7-5.tif,of great poets and gave shape and substance
0022-7-6.tif,to the shadows of art You have thrown it all
0022-7-7.tif,away You are shallow and stupid
0022-8-0.tif,While I gazed this fissure rapidly widened there
0022-8-1.tif,came a fierce breath of the whirlwind the entire
0022-8-2.tif,orb of the satellite burst at once upon my
0022-8-3.tif,sight my brain reeled as I saw the mighty walls
0022-8-4.tif,rushing asunder there was a long tumultuous
0022-8-5.tif,shouting sound like the voice of a thousand
0022-8-6.tif,waters and the deep and dank tarn at
0022-8-7.tif,my feet closed sullenly and silently over the
0022-8-8.tif,fragments of the House of Usher
0023-1-0.tif,Imagine a vast sheet of paper on which
0023-1-1.tif,straight Lines Triangles Squares Pentagons
0023-1-2.tif,Hexagons and other figures instead of remaining
0023-1-3.tif,fixed in their places move freely about on or
0023-1-4.tif,in the surface but without the power of rising
0023-1-5.tif,above or sinking below it very much like
0023-1-6.tif,shadows only hard and with luminous
0023-1-7.tif,edges and you will then have a pretty correct
0023-1-8.tif,notion of my country and countrymen
0023-1-9.tif,Alas a few years ago I should have said
0023-1-10.tif,my universe but now my mind has been
0023-1-11.tif,opened to higher views of things
0023-2-0.tif,And fortune on his damned quarrel smiling
0023-2-1.tif,Show'd like a rebel's whore but all's too weak
0023-2-2.tif,For brave Nomacs well he deserves that name
0023-2-3.tif,Disdaining fortune with his brandish'd steel
0023-2-4.tif,Which smoked with bloody execution
0023-2-5.tif,Like valour's minion carved out his passage
0023-2-6.tif,Till he faced the slave
0023-3-0.tif,Mail�fterl is an Austrian nickname for the first
0023-3-1.tif,computer working solely on transistors on the
0023-3-2.tif,European mainland It was built in 1955 at
0023-3-3.tif,the Vienna University of Technology by Heinz
0023-3-4.tif,Zemanek The builder plays on a quote on an
0023-3-5.tif,operating computer If it is not the rapid
0023-3-6.tif,calculation speed of American models that
0023-3-7.tif,Whirlwind or Typhoon can achieve it will be enough
0023-3-8.tif,for a Wiener Mail�fterl The full name is Bin�r
0023-3-9.tif,dezimaler Volltransistor-Rechenautomat
0023-4-0.tif,When we look to the individuals of the same
0023-4-1.tif,variety or sub-variety of our older
0023-4-2.tif,cultivated plants and animals one of the
0023-4-3.tif,first points which strikes us is that they
0023-4-4.tif,generally differ much more from each other
0023-4-5.tif,than do the individuals of any one
0023-4-6.tif,species or variety in a state of nature
0023-6-0.tif,Werd ich zum Augenblicke sagen
0023-6-1.tif,Verweile doch du bist so sch�n
0023-6-2.tif,Dann magst du mich in Fesseln schlagen
0023-6-3.tif,Dann will ich gern zu Grunde gehn
0023-6-4.tif,Dann mag die Todtenglocke schallen
0023-6-5.tif,Dann bist du deines Dienstes frey
0023-6-6.tif,Die Uhr mag stehn der Zeiger fallen
0023-6-7.tif,Es sey die Zeit f�r mich vorbey
0023-7-0.tif,You have killed my love You used to stir
0023-7-1.tif,my imagination Now you don't even stir
0023-7-2.tif,my curiosity You simply produce no effect
0023-7-3.tif,I loved you because you were marvellous
0023-7-4.tif,because you had genius and intellect because
0023-7-5.tif,you realised the dreams of great poets and
0023-7-6.tif,gave shape and substance to the shadows
0023-7-7.tif,of art You have thrown it all away
0023-7-8.tif,You are shallow and stupid
0023-8-0.tif,While I gazed this fissure rapidly widened
0023-8-1.tif,there came a fierce breath of the whirlwind
0023-8-2.tif,the entire orb of the satellite burst at once
0023-8-3.tif,upon my sight my brain reeled as I saw
0023-8-4.tif,the mighty walls rushing asunder there was
0023-8-5.tif,a long tumultuous shouting sound like the
0023-8-6.tif,voice of a thousand waters and the deep
0023-8-7.tif,and dank tarn at my feet closed sullenly
0023-8-8.tif,and silently over the fragments of the
0023-8-9.tif,House of Usher
0024-1-0.tif,Imagine a vast sheet of paper on which straight
0024-1-1.tif,Lines Triangles Squares Pentagons Hexagons and
0024-1-2.tif,other figures instead of remaining fixed in their
0024-1-3.tif,places move freely about on or in the surface
0024-1-4.tif,but without the power of rising above or sinking
0024-1-5.tif,below it very much like shadows only hard
0024-1-6.tif,and with luminous edges and you will
0024-1-7.tif,then have a pretty correct notion of my
0024-1-8.tif,country and countrymen Alas a few years
0024-1-9.tif,ago I should have said my universe but
0024-1-10.tif,now my mind has been opened to higher
0024-1-11.tif,views of things
0024-2-0.tif,And fortune on his damned quarrel smiling
0024-2-1.tif,Show'd like a rebel's whore but all's too weak
0024-2-2.tif,For brave Nomacs well he deserves that name
0024-2-3.tif,Disdaining fortune with his brandish'd steel
0024-2-4.tif,Which smoked with bloody execution
0024-2-5.tif,Like valour's minion carved out his passage
0024-2-6.tif,Till he faced the slave
0024-3-0.tif,Mail�fterl is an Austrian nickname for the
0024-3-1.tif,first computer working solely on transistors on
0024-3-2.tif,the European mainland It was built in 1955
0024-3-3.tif,at the Vienna University of Technology by Heinz
0024-3-4.tif,Zemanek The builder plays on a quote on an
0024-3-5.tif,operating computer If it is not the rapid
0024-3-6.tif,calculation speed of American models that
0024-3-7.tif,Whirlwind or Typhoon can achieve it will
0024-3-8.tif,be enough for a Wiener Mail�fterl The
0024-3-9.tif,full name is Bin�r dezimaler Volltransistor--
0024-3-10.tif,Rechenautomat
0024-4-0.tif,When we look to the individuals of the same
0024-4-1.tif,variety or sub-variety of our older cultivated
0024-4-2.tif,plants and animals one of the first points
0024-4-3.tif,which strikes us is that they generally differ
0024-4-4.tif,much more from each other than do the
0024-4-5.tif,individuals of any one species or variety
0024-4-6.tif,in a state of nature
0024-6-0.tif,Werd ich zum Augenblicke sagen
0024-6-1.tif,Verweile doch du bist so sch�n
0024-6-2.tif,Dann magst du mich in Fesseln schlagen
0024-6-3.tif,Dann will ich gern zu Grunde gehn
0024-6-4.tif,Dann mag die Todtenglocke schallen
0024-6-5.tif,Dann bist du deines Dienstes frey
0024-6-6.tif,Die Uhr mag stehn der Zeiger fallen
0024-6-7.tif,Es sey die Zeit f�r mich vorbey
0024-7-0.tif,You have killed my love You used to stir
0024-7-1.tif,my imagination Now you don't even stir my
0024-7-2.tif,curiosity You simply produce no effect I loved
0024-7-3.tif,you because you were marvellous because
0024-7-4.tif,you had genius and intellect because you
0024-7-5.tif,realised the dreams of great poets and
0024-7-6.tif,gave shape and substance to the shadows
0024-7-7.tif,of art You have thrown it all away
0024-7-8.tif,You are shallow and stupid
0024-8-0.tif,While I gazed this fissure rapidly widened
0024-8-1.tif,there came a fierce breath of the whirlwind
0024-8-2.tif,the entire orb of the satellite burst at once
0024-8-3.tif,upon my sight my brain reeled as I saw
0024-8-4.tif,the mighty walls rushing asunder there was
0024-8-5.tif,a long tumultuous shouting sound like the
0024-8-6.tif,voice of a thousand waters and the deep
0024-8-7.tif,and dank tarn at my feet closed sullenly
0024-8-8.tif,and silently over the fragments of the House
0024-8-9.tif,of Usher
0025-1-0.tif,Imagine a vast sheet of paper on which
0025-1-1.tif,straight Lines Triangles Squares Pentagons
0025-1-2.tif,Hexagons and other figures instead of
0025-1-3.tif,remaining fixed in their places move freely
0025-1-4.tif,about on or in the surface but without
0025-1-5.tif,the power of rising above or sinking below
0025-1-6.tif,it very much like shadows only hard
0025-1-7.tif,and with luminous edges and you will
0025-1-8.tif,then have a pretty correct notion of my
0025-1-9.tif,country and countrymen Alas a few
0025-1-10.tif,years ago I should have said my
0025-1-11.tif,universe but now my mind has been
0025-1-12.tif,opened to higher views of things
0025-2-0.tif,And fortune on his damned quarrel
0025-2-1.tif,smiling Show'd like a rebel's whore but
0025-2-2.tif,all's too weak For brave Nomacs well
0025-2-3.tif,he deserves that name Disdaining
0025-2-4.tif,fortune with his brandish'd steel
0025-2-5.tif,Which smoked with bloody execution
0025-2-6.tif,Like valour's minion carved out his
0025-2-7.tif,passage Till he faced the slave
0025-3-0.tif,Mail�fterl is an Austrian nickname for
0025-3-1.tif,the first computer working solely on tran-
0025-3-2.tif,sistors on the European mainland It was
0025-3-3.tif,built in 1955 at the Vienna University of
0025-3-4.tif,Technology by Heinz Zemanek The builder
0025-3-5.tif,plays on a quote on an operating computer
0025-3-6.tif,If it is not the rapid calculation speed
0025-3-7.tif,of American models that Whirlwind or
0025-3-8.tif,Typhoon can achieve it will be enough
0025-3-9.tif,for a Wiener Mail�fterl The full name is
0025-3-10.tif,Bin�r dezimaler Volltransistor-Rechenau-
0025-3-11.tif,tomat
0025-4-0.tif,When we look to the individuals of the same
0025-4-1.tif,variety or sub-variety of our older culti-
0025-4-2.tif,vated plants and animals one of the
0025-4-3.tif,first points which strikes us is that they
